element,id,geometry,leisure,name,seamark:harbour:category,seamark:type,source,wheelchair,check_date,sport,addr:city,addr:housenumber,addr:postcode,addr:street,phone,source:date,surface,natural,leaf_cycle,leaf_type,covered,fee,indoor,fixme,alt_name,highway,lit,landuse,loc_ref,access,shade,name:etymology:wikidata,wikidata,website,layer,check_date:opening_hours,dog,opening_hours,wetland,note,operator,operator:wikidata,wikipedia,construction,bicycle,tracktype,hoops,water,landcover,garden:type,genus,species,charge,email,official_name,old_name,tourism,wikimedia_commons,description,start_date,source:name,barrier,level,levels,access:conditional,foot:conditional,seasonal,vehicle,foot,residential,disused:highway,heritage,heritage:operator,ref:rce,horse,trail_visibility,bridge,motor_vehicle,check_date:surface,intermittent,ele,area,canoe,barrier:material,historic,ref:heritage,service,maxweight:signed,opening_date,usage,informal,building:levels,building:part,type,name:en,name:nl
way,1076178433,"POLYGON ((4.3665682 52.0063926, 4.3665655 52.0063891, 4.3665664 52.0063836, 4.3665925 52.0063608, 4.3666259 52.006334, 4.3666743 52.0064051, 4.3666819 52.0064091, 4.3666334 52.0064485, 4.3665942 52.0064837, 4.3665394 52.006539, 4.3665204 52.0065331, 4.3665726 52.0064448, 4.3665855 52.0064245, 4.3665858 52.0064154, 4.3665816 52.0064078, 4.3665682 52.0063926))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1076178437,"POLYGON ((4.3658405 52.007209, 4.3658236 52.0072264, 4.365692 52.0073048, 4.3657743 52.0073424, 4.3658668 52.007229, 4.3659268 52.0071521, 4.3660864 52.0069438, 4.3662423 52.0067417, 4.3663307 52.0066196, 4.3663233 52.0066145, 4.3662484 52.0066903, 4.3661015 52.0068785, 4.3659731 52.0070478, 4.3659612 52.0070573, 4.3659438 52.0070675, 4.365932 52.0070745, 4.3659191 52.0070851, 4.3659104 52.0070978, 4.3659077 52.0071116, 4.3659071 52.0071231, 4.365903 52.0071368, 4.3658889 52.007155, 4.3658675 52.0071794, 4.365885 52.007186, 4.3658572 52.0072159, 4.3658405 52.007209))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1076178438,"POLYGON ((4.3655107 52.0070732, 4.3655382 52.0070847, 4.3656923 52.0071481, 4.3658144 52.0071983, 4.3657983 52.0072171, 4.3656789 52.0072872, 4.3656269 52.0072641, 4.3656522 52.0072418, 4.3656765 52.0072519, 4.3656931 52.0072374, 4.3656207 52.0072066, 4.3656053 52.0072213, 4.3656291 52.0072313, 4.3656025 52.0072533, 4.3653325 52.0071344, 4.3655107 52.0070732))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078030496,"POLYGON ((4.3758914 51.9950389, 4.3758747 51.9950113, 4.375887 51.9949918, 4.3759279 51.9949794, 4.3759661 51.9949881, 4.3759806 51.995011, 4.3759666 51.9950374, 4.3759319 51.9950481, 4.3758914 51.9950389))",pitch,,,,,,,soccer,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,Small soccer field with multiple goals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078033376,"POLYGON ((4.3761071 51.9940309, 4.3762141 51.9938643, 4.3774872 51.9941742, 4.3773802 51.9943407, 4.3761071 51.9940309))",pitch,,,,survey,,,obstacle_course,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1078044034,"POLYGON ((4.3733631 51.9948695, 4.3735406 51.9946096, 4.3736008 51.9946252, 4.3734233 51.9948851, 4.3733631 51.9948695))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1080112605,"POLYGON ((4.3608137 51.9887526, 4.3608278 51.9887162, 4.3606694 51.9886912, 4.3605873 51.9887028, 4.360409 51.9886802, 4.3601317 51.9886581, 4.3598988 51.9886494, 4.3597045 51.9886546, 4.3595988 51.9886662, 4.3595149 51.9886901, 4.3594234 51.9887534, 4.3593847 51.9887946, 4.3593753 51.9888428, 4.3594055 51.9888835, 4.3594564 51.9889148, 4.3598874 51.9890171, 4.3610778 51.9893529, 4.3605498 51.9891873, 4.3603671 51.9891301, 4.3599864 51.9890231, 4.3600487 51.9889211, 4.3605257 51.9890306, 4.3609617 51.9891246, 4.3610484 51.9891209, 4.3612571 51.9891568, 4.3612636 51.9891364, 4.3610193 51.9890961, 4.3609311 51.9890888, 4.3598766 51.9888356, 4.3599044 51.9887871, 4.3599983 51.9888068, 4.3600167 51.9887455, 4.360129 51.9887307, 4.3601461 51.9887281, 4.3601617 51.9887279, 4.3602504 51.9887345, 4.3602488 51.9887416, 4.3603769 51.9887616, 4.3603911 51.988764, 4.3603977 51.9887457, 4.3608003 51.9887854, 4.3608137 51.9887526))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1084510700,"POLYGON ((4.3808081 52.0265029, 4.3808121 52.026473, 4.380818 52.0264456, 4.3808255 52.0264327, 4.3808819 52.0264093, 4.3809545 52.0263658, 4.3811073 52.0262598, 4.3812306 52.0261822, 4.3812457 52.0261738, 4.3812637 52.0261758, 4.3812464 52.0262157, 4.3812233 52.0262462, 4.3810677 52.0264287, 4.3809639 52.0265471, 4.3808081 52.0265029))",,,,,,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1084510703,"POLYGON ((4.3820076 52.0251718, 4.381986 52.0251576, 4.3817218 52.0252654, 4.3816421 52.0253054, 4.3815912 52.0253298, 4.3814657 52.0254021, 4.3812356 52.0255456, 4.3810974 52.0256304, 4.3810352 52.0256699, 4.380972 52.0257012, 4.3809092 52.0257218, 4.3808621 52.0257326, 4.3807956 52.0257381, 4.3807399 52.0257393, 4.3806878 52.0257365, 4.3806461 52.0257333, 4.3806357 52.0257334, 4.3806322 52.0257352, 4.3806291 52.0257413, 4.3806307 52.0257458, 4.3806692 52.0257764, 4.3807975 52.0258655, 4.3809106 52.0259401, 4.3810762 52.0260384, 4.3811957 52.0261056, 4.3812229 52.0261073, 4.3812099 52.0260725, 4.3811828 52.0260587, 4.3811318 52.026026, 4.380876 52.0258823, 4.3815129 52.0254409, 4.3817069 52.0253055, 4.3820076 52.0251718))",,,,,,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1084510705,"POLYGON ((4.3812285 52.0260271, 4.3812575 52.0260429, 4.38132 52.0260405, 4.3816935 52.0257889, 4.382001 52.0255715, 4.3822194 52.0254215, 4.3822783 52.0253838, 4.3822609 52.0253611, 4.3822415 52.0253492, 4.3822256 52.0253373, 4.3816879 52.025705, 4.3812285 52.0260271))",,,,,,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1088306687,"POLYGON ((4.3777028 52.0075753, 4.377818 52.0074622, 4.3779274 52.0075044, 4.3778121 52.0076175, 4.3777028 52.0075753))",pitch,,,,,,,soccer,,,,,,,artificial_turf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1090409276,"POLYGON ((4.3443515 51.9856823, 4.3443062 51.9854383, 4.3443005 51.985325, 4.3443213 51.9852507, 4.3443487 51.9851873, 4.3443675 51.9850334, 4.3444015 51.9848853, 4.3443977 51.9848446, 4.3443779 51.9847999, 4.3443404 51.9847963, 4.3442998 51.9848011, 4.3442581 51.9848359, 4.3442185 51.9848853, 4.3441987 51.9849352, 4.3441638 51.9851211, 4.3441515 51.9852762, 4.3441515 51.9854209, 4.3441742 51.9855336, 4.3442241 51.9856794, 4.3442633 51.9856746, 4.3442569 51.9856528, 4.3442727 51.9856513, 4.3442937 51.9857151, 4.3443246 51.9857115, 4.3443296 51.9857296, 4.3443477 51.9857157, 4.3443512 51.9857014, 4.3443515 51.9856823))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1097544083,"POLYGON ((4.3335332 51.9976653, 4.3334919 51.9976607, 4.33345 51.9976621, 4.3334092 51.997683, 4.3333792 51.9977165, 4.3333679 51.9977357, 4.3333979 51.9977441, 4.333399 51.9977695, 4.333369 51.9977761, 4.3333662 51.9978295, 4.3333963 51.997831, 4.3333989 51.9978993, 4.3334278 51.9978693, 4.3334539 51.997834, 4.333472 51.997789, 4.3334794 51.9977461, 4.3335032 51.9976928, 4.3335332 51.9976653))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1097544084,"POLYGON ((4.3334035 51.9979253, 4.3335643 51.997956, 4.333643 51.9978096, 4.3336113 51.9978054, 4.3334958 51.997803, 4.3334732 51.9978472, 4.333446 51.9978838, 4.3334035 51.9979253))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101063760,"POLYGON ((4.3778173 51.9987556, 4.3779556 51.9987337, 4.3779603 51.9987329, 4.3779721 51.9987165, 4.3779711 51.9987127, 4.3779693 51.9987097, 4.3779627 51.9987073, 4.3778285 51.9986722, 4.3778211 51.9986732, 4.3778172 51.9986753, 4.3778156 51.9986773, 4.3778151 51.9986816, 4.3778173 51.9987556))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101063761,"POLYGON ((4.377333 51.9991767, 4.3774016 51.9992928, 4.3774028 51.9993005, 4.3774025 51.9993079, 4.3773988 51.9993163, 4.3773517 51.9993877, 4.377345 51.9993911, 4.3773362 51.9993944, 4.3773245 51.9993967, 4.3773179 51.9993976, 4.3773109 51.9993978, 4.3770364 51.9993244, 4.3770288 51.9993198, 4.3770189 51.9993127, 4.3770138 51.9993068, 4.3769991 51.999266, 4.377333 51.9991767))",,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1101063762,"POLYGON ((4.3772458 51.9991299, 4.3772394 51.9991329, 4.3769482 51.9991784, 4.3768722 51.9991903, 4.3768644 51.9991898, 4.3768595 51.9991875, 4.3768562 51.9991833, 4.3768581 51.9991801, 4.3773037 51.9985415, 4.3773298 51.9985434, 4.3773534 51.998547, 4.3776796 51.9986322, 4.3776855 51.9986346, 4.3776888 51.9986376, 4.3777469 51.9987458, 4.3777475 51.9987496, 4.377746 51.998753, 4.3775867 51.9988734, 4.377491 51.9989454, 4.3773909 51.9990207, 4.3772458 51.9991299))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101063763,"POLYGON ((4.3769482 51.9991784, 4.3769432 51.9991543, 4.3769439 51.9991213, 4.3769524 51.9990903, 4.3769736 51.9990566, 4.3770052 51.9990267, 4.3770491 51.9990014, 4.3771061 51.9989843, 4.3771528 51.9989782, 4.3771995 51.9989776, 4.3773909 51.9990207, 4.3772458 51.9991299, 4.3772394 51.9991329, 4.3769482 51.9991784))",,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1101063764,"POLYGON ((4.3776949 51.9989483, 4.3776659 51.9989406, 4.3776341 51.9989462, 4.3775907 51.9990081, 4.37759 51.9990548, 4.3775953 51.999055, 4.3775946 51.9991176, 4.3775886 51.9991177, 4.3775865 51.9992543, 4.3776751 51.9991303, 4.3776923 51.9991348, 4.3777817 51.9990449, 4.3777446 51.9990354, 4.3776511 51.9990114, 4.3776949 51.9989483))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101063765,"POLYGON ((4.3774397 51.9991481, 4.377333 51.9991767, 4.3769991 51.999266, 4.3769853 51.9992697, 4.3769817 51.9992723, 4.3769803 51.9992762, 4.376986 51.9993152, 4.3769879 51.9993191, 4.3769932 51.9993218, 4.3773917 51.9994272, 4.3773995 51.9994274, 4.3774049 51.9994252, 4.3775141 51.999268, 4.3775144 51.9992634, 4.3774545 51.9991521, 4.3774509 51.9991495, 4.3774457 51.9991483, 4.3774397 51.9991481))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101067925,"POLYGON ((4.3659073 51.9983094, 4.365721 51.9985514, 4.3655478 51.9987687, 4.3655107 51.9987834, 4.3653956 51.9989424, 4.365296 51.999063, 4.3644573 52.0001709, 4.3639237 52.0008666, 4.3637534 52.0009675, 4.3634333 52.0013859, 4.3634566 52.0014251, 4.3635103 52.0014384, 4.3635025 52.0014526, 4.3634554 52.0015157, 4.3634434 52.0015286, 4.3633961 52.0015152, 4.3633425 52.0015253, 4.3629899 52.0019605, 4.3626353 52.002451, 4.3623119 52.002933, 4.3621814 52.0031711, 4.3616718 52.0042437, 4.3616005 52.0043768, 4.3615443 52.0044462, 4.3614522 52.0045289, 4.3618291 52.0046491, 4.3618411 52.0046265, 4.362132 52.0040789, 4.3622518 52.0038847, 4.3624671 52.0036057, 4.3626937 52.0032946, 4.363169 52.0026885, 4.363618 52.0020699, 4.3638453 52.0017655, 4.3639182 52.0016735, 4.363836 52.0016505, 4.3638532 52.0016283, 4.3639003 52.0015651, 4.3639131 52.0015482, 4.3640092 52.0015761, 4.3647271 52.0006158, 4.3648145 52.0006365, 4.3647979 52.0006659, 4.3649905 52.0007147, 4.3651265 52.0007491, 4.3653618 52.0008087, 4.3653288 52.0008578, 4.3653603 52.000873, 4.3650298 52.0013583, 4.3648071 52.001307, 4.3646415 52.001567, 4.3652769 52.0017304, 4.3653917 52.0017449, 4.3654531 52.0017401, 4.3655771 52.0016732, 4.3651083 52.0015093, 4.3656182 52.0007814, 4.3651826 52.0006484, 4.3649041 52.0005631, 4.3648634 52.0005973, 4.3647602 52.000567, 4.3649846 52.0002189, 4.3651986 51.9999643, 4.365267 51.9999552, 4.3656117 51.9995457, 4.3655899 51.9994951, 4.3656144 51.9994543, 4.3658962 51.9990338, 4.365906 51.999017, 4.3662505 51.9989488, 4.3679152 51.9993882, 4.3680381 51.9992066, 4.3681834 51.9989919, 4.3665331 51.9985607, 4.3665189 51.9985514, 4.3664911 51.9985142, 4.366491 51.9985081, 4.3659073 51.9983094))",,,,,3dShapes,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101071952,"POLYGON ((4.3688706 51.9991048, 4.3689755 51.9991331, 4.369184 51.9988311, 4.3691555 51.9988236, 4.3691758 51.9987938, 4.36906 51.9987644, 4.3688706 51.9991048))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101071954,"POLYGON ((4.3700536 51.9994208, 4.370118 51.9994379, 4.3700916 51.9994768, 4.3700276 51.9994594, 4.3700536 51.9994208))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101071955,"POLYGON ((4.3700607 51.9994086, 4.3703134 51.9990463, 4.3703178 51.9990477, 4.3702675 51.9991984, 4.3702839 51.9992007, 4.3701262 51.9994262, 4.3700607 51.9994086))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101071959,"POLYGON ((4.3694477 51.9987739, 4.3696117 51.9988178, 4.3696219 51.9988021, 4.3696055 51.9987979, 4.3695984 51.9987945, 4.3695238 51.998697, 4.3695228 51.9986942, 4.369523 51.9986913, 4.3695274 51.9986847, 4.3696358 51.9985293, 4.3696357 51.9985247, 4.3696323 51.9985213, 4.3696256 51.9985176, 4.3694477 51.9987739))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101071960,"POLYGON ((4.36906 51.9987644, 4.3691758 51.9987938, 4.3692389 51.9987029, 4.3693575 51.9987333, 4.3693629 51.9987218, 4.3693674 51.9986905, 4.3693698 51.9986723, 4.3693731 51.9986634, 4.369379 51.9986544, 4.369492 51.9984909, 4.3695039 51.9984796, 4.3695178 51.9984709, 4.3695901 51.9984243, 4.3695993 51.9984159, 4.3696204 51.9983847, 4.3696202 51.9983768, 4.3696164 51.998369, 4.3696112 51.9983631, 4.3696023 51.9983581, 4.3696038 51.9983549, 4.3693973 51.9982981, 4.3693078 51.9983251, 4.36906 51.9987644))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1105488734,"POLYGON ((4.3792595 52.0178323, 4.3793872 52.0177037, 4.378996 52.0175453, 4.3788628 52.017671, 4.3791899 52.017804, 4.3792595 52.0178323))",pitch,,,,survey,,,equestrian,,,,,,,sand,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713034,"POLYGON ((4.357269 51.9922548, 4.3573268 51.9922687, 4.3572936 51.9923211, 4.3571308 51.9925818, 4.3571791 51.9925934, 4.3571522 51.9926364, 4.3580717 51.9928542, 4.358105 51.9928625, 4.3580576 51.9929409, 4.3580425 51.9929507, 4.3580208 51.9929542, 4.3580175 51.9929597, 4.3569993 51.9927129, 4.357269 51.9922548))",,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713038,"POLYGON ((4.3568201 51.9925957, 4.3569441 51.9926235, 4.3569094 51.9926808, 4.3568837 51.992674, 4.3568561 51.9926653, 4.3568392 51.9926561, 4.3568269 51.9926464, 4.3568177 51.9926333, 4.3568139 51.9926223, 4.3568139 51.9926107, 4.3568201 51.9925957))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713039,"POLYGON ((4.3566302 51.9925565, 4.3567696 51.9925861, 4.3567635 51.9925928, 4.3567543 51.9925991, 4.3567404 51.9926053, 4.3567267 51.9926091, 4.3567132 51.9926098, 4.356692 51.9926094, 4.3566727 51.9926052, 4.3566569 51.9925992, 4.3566448 51.9925914, 4.3566352 51.9925821, 4.3566302 51.9925726, 4.3566288 51.9925638, 4.3566302 51.9925565))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713040,"POLYGON ((4.3566427 51.9922944, 4.3565989 51.9922841, 4.3564701 51.9925026, 4.3565887 51.9925285, 4.3565942 51.9925221, 4.3565991 51.9925101, 4.3566687 51.9923254, 4.3566824 51.9923032, 4.3566427 51.9922944))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713041,"POLYGON ((4.3565225 51.9922668, 4.3565562 51.9922745, 4.3564263 51.9924941, 4.3563942 51.9924864, 4.3565225 51.9922668))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713042,"POLYGON ((4.3565364 51.9922432, 4.3565694 51.9922512, 4.3566569 51.9921019, 4.3566639 51.9920769, 4.3566665 51.9920487, 4.3566661 51.9920332, 4.3566591 51.9920133, 4.3566553 51.9920316, 4.3566467 51.9920527, 4.3566373 51.9920704, 4.3565793 51.9921696, 4.3565364 51.9922432))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713046,"POLYGON ((4.3557741 51.9923182, 4.3558382 51.9924202, 4.3555795 51.9923656, 4.3555606 51.9923579, 4.355546 51.9923464, 4.3555406 51.9923349, 4.355538 51.992323, 4.3555429 51.9923127, 4.35555 51.9923011, 4.3555549 51.9922934, 4.3555627 51.9922864, 4.3555717 51.9922821, 4.3555856 51.9922789, 4.3556045 51.9922792, 4.3556295 51.992285, 4.3557741 51.9923182))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713047,"POLYGON ((4.356755 51.9913139, 4.3562051 51.9911749, 4.3559928 51.9915182, 4.3560075 51.9915257, 4.3562004 51.991571, 4.3561636 51.9916387, 4.3563935 51.9916902, 4.3565166 51.9917178, 4.356755 51.9913139))",,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713048,"POLYGON ((4.3572261 51.9907994, 4.3571964 51.9908694, 4.3571622 51.9908807, 4.3571561 51.9908986, 4.3571537 51.9909153, 4.3571591 51.9909308, 4.3571591 51.9909433, 4.3571537 51.9909577, 4.35714 51.9909683, 4.3571299 51.9909877, 4.3571165 51.991005, 4.3571089 51.9910142, 4.3570886 51.9910574, 4.3570658 51.9910911, 4.357045 51.991143, 4.3570351 51.9911491, 4.3570073 51.9911912, 4.3570078 51.9912141, 4.3569776 51.9912373, 4.3569667 51.9912545, 4.3569479 51.991298, 4.3569328 51.9913195, 4.3569304 51.9913343, 4.3569052 51.9913648, 4.356895 51.9913886, 4.3568229 51.9914504, 4.3568278 51.9914537, 4.356808 51.991475, 4.356697 51.9916645, 4.3566371 51.9917665, 4.3565574 51.9918971, 4.3565343 51.9919353, 4.3565394 51.9919809, 4.3565251 51.9920094, 4.3565022 51.9920439, 4.3564996 51.9920496, 4.3564774 51.9920638, 4.3564666 51.9920798, 4.3564732 51.9920942, 4.3564715 51.9921152, 4.3564612 51.9921311, 4.3564376 51.9921437, 4.356431 51.9921582, 4.3564213 51.9921639, 4.3564112 51.9921807, 4.3564069 51.9921874, 4.3563982 51.992198, 4.3563944 51.9922135, 4.3563725 51.9922814, 4.3563668 51.9922924, 4.3563475 51.9923005, 4.3563381 51.9923058, 4.356331 51.9923386, 4.3563277 51.992347, 4.3562949 51.992363, 4.3562888 51.9923778, 4.3562791 51.9923885, 4.3562709 51.9924038, 4.3562626 51.9924086, 4.3562515 51.9924216, 4.3562442 51.9924274, 4.356235 51.9924316, 4.3562218 51.9924343, 4.3562086 51.9924347, 4.3561841 51.9924306, 4.3561717 51.9924276, 4.3561533 51.9924235, 4.3561381 51.9924198, 4.356128 51.9924136, 4.3561211 51.9924071, 4.3561175 51.9923972, 4.3561222 51.9923834, 4.3565166 51.9917178, 4.3563935 51.9916902, 4.3559864 51.9923717, 4.3557953 51.9923289, 4.3558551 51.9924242, 4.3563371 51.9925244, 4.3566107 51.9920563, 4.356621 51.9920326, 4.3566236 51.9920164, 4.356621 51.9920024, 4.3566038 51.9919668, 4.3565989 51.991942, 4.3565982 51.991913, 4.3566045 51.9918913, 4.3566128 51.9918693, 4.3567894 51.9915629, 4.3568135 51.9915214, 4.3569712 51.9914374, 4.3571813 51.991083, 4.3573321 51.9908252, 4.3572261 51.9907994))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106713049,"POLYGON ((4.3568347 51.992021, 4.3568285 51.9920046, 4.3568293 51.9919955, 4.3568342 51.9919825, 4.3570521 51.9916169, 4.3570634 51.9916125, 4.3570804 51.9916091, 4.3571129 51.9916027, 4.3571185 51.9916032, 4.3571244 51.9916051, 4.3571268 51.9916072, 4.357129 51.9916118, 4.3571285 51.9916145, 4.3568712 51.9920502, 4.3568649 51.9920534, 4.3568566 51.992054, 4.3568512 51.9920525, 4.3568462 51.9920502, 4.3568347 51.992021))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
